Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,4
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,1
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,373
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,72860
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/14/08 00:00:00,06/15/08 00:00:00,1
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/14/08 00:00:00,06/15/08 00:00:00,2027162040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/14/08 00:00:00,06/15/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/14/08 00:00:00,06/15/08 00:00:00,385997352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/14/08 00:00:00,06/15/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/14/08 00:00:00,06/15/08 00:00:00,1219303992
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/14/08 00:00:00,06/15/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/14/08 00:00:00,06/15/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/14/08 00:00:00,06/15/08 00:00:00,1831623528
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/14/08 00:00:00,06/15/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/14/08 00:00:00,06/15/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/14/08 00:00:00,06/15/08 00:00:00,7119835536
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/14/08 00:00:00,06/15/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/14/08 00:00:00,06/15/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/14/08 00:00:00,06/15/08 00:00:00,4161321312
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/14/08 00:00:00,06/15/08 00:00:00,6289050168
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/14/08 00:00:00,06/15/08 00:00:00,313472797272
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/14/08 00:00:00,06/15/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/14/08 00:00:00,06/15/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/14/08 00:00:00,06/15/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/14/08 00:00:00,06/15/08 00:00:00,900901920
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,46899573336
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/14/08 00:00:00,06/15/08 00:00:00,1305363
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/14/08 00:00:00,06/15/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/14/08 00:00:00,06/15/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/14/08 00:00:00,06/15/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/14/08 00:00:00,06/15/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/14/08 00:00:00,06/15/08 00:00:00,25090860096
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/14/08 00:00:00,06/15/08 00:00:00,21264
AmazonS3,PutObject,DataTransfer-In-Bytes,actions.energyactioncoalition.org,06/14/08 00:00:00,06/15/08 00:00:00,4224
AmazonS3,PutObject,Requests-Tier1,actions.energyactioncoalition.org,06/14/08 00:00:00,06/15/08 00:00:00,24
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,38
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/15/08 00:00:00,06/16/08 00:00:00,1920702445
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/15/08 00:00:00,06/16/08 00:00:00,87316
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,429456
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/15/08 00:00:00,06/16/08 00:00:00,11319
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,66495
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/15/08 00:00:00,06/16/08 00:00:00,306500667
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/15/08 00:00:00,06/16/08 00:00:00,3122
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/15/08 00:00:00,06/16/08 00:00:00,263489823
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,862974592
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/15/08 00:00:00,06/16/08 00:00:00,616
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/15/08 00:00:00,06/16/08 00:00:00,52427687
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/15/08 00:00:00,06/16/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/15/08 00:00:00,06/16/08 00:00:00,4454423
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/15/08 00:00:00,06/16/08 00:00:00,6
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/15/08 00:00:00,06/16/08 00:00:00,61
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/15/08 00:00:00,06/16/08 00:00:00,985312
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,11
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,4106
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/15/08 00:00:00,06/16/08 00:00:00,72
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/15/08 00:00:00,06/16/08 00:00:00,4
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,5
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,85249
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,54
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/15/08 00:00:00,06/16/08 00:00:00,7
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/15/08 00:00:00,06/16/08 00:00:00,224982
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,462
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,4
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,655674
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/15/08 00:00:00,06/16/08 00:00:00,71
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/15/08 00:00:00,06/16/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/15/08 00:00:00,06/16/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/15/08 00:00:00,06/16/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,900901920
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/15/08 00:00:00,06/16/08 00:00:00,46900572696
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,1
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/15/08 00:00:00,06/16/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/15/08 00:00:00,06/16/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/15/08 00:00:00,06/16/08 00:00:00,25090860096
AmazonS3,GetObject,DataTransfer-Out-Bytes,unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,134461
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/15/08 00:00:00,06/16/08 00:00:00,2027162040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/15/08 00:00:00,06/16/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/15/08 00:00:00,06/16/08 00:00:00,385997352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/15/08 00:00:00,06/16/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/15/08 00:00:00,06/16/08 00:00:00,1219447704
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/15/08 00:00:00,06/16/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/15/08 00:00:00,06/16/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/15/08 00:00:00,06/16/08 00:00:00,1831623528
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/15/08 00:00:00,06/16/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,7119835536
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/15/08 00:00:00,06/16/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/15/08 00:00:00,06/16/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,4161599520
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/15/08 00:00:00,06/16/08 00:00:00,6289050168
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/15/08 00:00:00,06/16/08 00:00:00,313472797272
AmazonS3,HeadObject,Requests-Tier2,4b8545297362cfff9efe73a19b7c30d2-default,06/15/08 00:00:00,06/16/08 00:00:00,32
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/15/08 00:00:00,06/16/08 00:00:00,1
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/15/08 00:00:00,06/16/08 00:00:00,3970
AmazonS3,PutObject,DataTransfer-In-Bytes,events.unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,3719
AmazonS3,PutObject,Requests-Tier1,events.unitedforpeace.org,06/15/08 00:00:00,06/16/08 00:00:00,22
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/15/08 00:00:00,06/16/08 00:00:00,9986558
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,64
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,456896459
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,1034058075
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/16/08 00:00:00,06/17/08 00:00:00,6
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/16/08 00:00:00,06/17/08 00:00:00,137507
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/16/08 00:00:00,06/17/08 00:00:00,80250264
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/16/08 00:00:00,06/17/08 00:00:00,354818
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,21062
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,107349
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/16/08 00:00:00,06/17/08 00:00:00,2288818662
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,1442144
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/16/08 00:00:00,06/17/08 00:00:00,7023
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/16/08 00:00:00,06/17/08 00:00:00,19
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,1391707
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/16/08 00:00:00,06/17/08 00:00:00,662
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,71
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/16/08 00:00:00,06/17/08 00:00:00,410456957
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,81084124
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/16/08 00:00:00,06/17/08 00:00:00,30
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/16/08 00:00:00,06/17/08 00:00:00,494270
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,272092
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/16/08 00:00:00,06/17/08 00:00:00,41
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,26
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,3
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,693
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/16/08 00:00:00,06/17/08 00:00:00,5
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,2
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/16/08 00:00:00,06/17/08 00:00:00,8
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,5595
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/16/08 00:00:00,06/17/08 00:00:00,272045
AmazonS3,PutObject,DataTransfer-In-Bytes,actions.energyactioncoalition.org,06/16/08 00:00:00,06/17/08 00:00:00,4224
AmazonS3,PutObject,Requests-Tier1,actions.energyactioncoalition.org,06/16/08 00:00:00,06/17/08 00:00:00,24
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,15
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/16/08 00:00:00,06/17/08 00:00:00,31
AmazonS3,GetObject,DataTransfer-Out-Bytes,unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,1158880
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/16/08 00:00:00,06/17/08 00:00:00,2243158
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,1
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,06/16/08 00:00:00,06/17/08 00:00:00,3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,06/16/08 00:00:00,06/17/08 00:00:00,182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,06/16/08 00:00:00,06/17/08 00:00:00,1831623528
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,7119835536
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,06/16/08 00:00:00,06/17/08 00:00:00,4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,06/16/08 00:00:00,06/17/08 00:00:00,307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,4161723432
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,06/16/08 00:00:00,06/17/08 00:00:00,6289050168
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,06/16/08 00:00:00,06/17/08 00:00:00,313472797272
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/16/08 00:00:00,06/17/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/16/08 00:00:00,06/17/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/16/08 00:00:00,06/17/08 00:00:00,2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,900901920
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,06/16/08 00:00:00,06/17/08 00:00:00,46919543784
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/16/08 00:00:00,06/17/08 00:00:00,26910
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,145342581048
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,06/16/08 00:00:00,06/17/08 00:00:00,4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,06/16/08 00:00:00,06/17/08 00:00:00,1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,06/16/08 00:00:00,06/17/08 00:00:00,25090860096
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,2395
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,06/16/08 00:00:00,06/17/08 00:00:00,2027162040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,06/16/08 00:00:00,06/17/08 00:00:00,293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,06/16/08 00:00:00,06/17/08 00:00:00,385997352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,06/16/08 00:00:00,06/17/08 00:00:00,833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,06/16/08 00:00:00,06/17/08 00:00:00,1219591416
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,87786
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,8
AmazonS3,HeadObject,Requests-Tier2,notyoursoldier.org,06/16/08 00:00:00,06/17/08 00:00:00,1
AmazonS3,PutObject,Requests-Tier1,events.unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,24
AmazonS3,HeadObject,DataTransfer-Out-Bytes,stepitup2007.org,06/16/08 00:00:00,06/17/08 00:00:00,231
AmazonS3,PutObject,DataTransfer-In-Bytes,events.unitedforpeace.org,06/16/08 00:00:00,06/17/08 00:00:00,4224
AmazonS3,ListAllMyBuckets,Requests-Tier1,,06/16/08 00:00:00,06/17/08 00:00:00,1
AmazonS3,ListAllMyBuckets,DataTransfer-Out-Bytes,,06/16/08 00:00:00,06/17/08 00:00:00,3970
AmazonS3,GetObject,Requests-Tier2,actionecho.radicaldesigns.org,06/17/08 00:00:00,06/18/08 00:00:00,21
AmazonS3,GetObject,DataTransfer-Out-Bytes,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,426437124
AmazonS3,GetObject,Requests-Tier2,events.unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,35
AmazonS3,GetObject,DataTransfer-Out-Bytes,stepitup2007.org,06/17/08 00:00:00,06/18/08 00:00:00,505089706
AmazonS3,GetObject,DataTransfer-Out-Bytes,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,834695744
AmazonS3,GetObject,Requests-Tier2,events.catalogcutdown.org,06/17/08 00:00:00,06/18/08 00:00:00,43
AmazonS3,GetObject,DataTransfer-Out-Bytes,seiuvoice.org,06/17/08 00:00:00,06/18/08 00:00:00,84662108
AmazonS3,GetObject,DataTransfer-Out-Bytes,actionecho.radicaldesigns.org,06/17/08 00:00:00,06/18/08 00:00:00,3401772
AmazonS3,GetObject,Requests-Tier2,stepitup2007.org,06/17/08 00:00:00,06/18/08 00:00:00,23434
AmazonS3,GetObject,Requests-Tier2,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,147408
AmazonS3,GetObject,DataTransfer-Out-Bytes,notyoursoldier.org,06/17/08 00:00:00,06/18/08 00:00:00,2150950275
AmazonS3,GetObject,Requests-Tier2,seiuvoice.org,06/17/08 00:00:00,06/18/08 00:00:00,7822
AmazonS3,GetObject,Requests-Tier2,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,86350
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,551362
AmazonS3,GetObject,Requests-Tier2,notyoursoldier.org,06/17/08 00:00:00,06/18/08 00:00:00,642
AmazonS3,GetObject,DataTransfer-Out-Bytes,actions.energyactioncoalition.org,06/17/08 00:00:00,06/18/08 00:00:00,1033310
AmazonS3,HeadObject,Requests-Tier2,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,90
AmazonS3,PutObject,DataTransfer-In-Bytes,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,342734
AmazonS3,GetObject,Requests-Tier2,actions.energyactioncoalition.org,06/17/08 00:00:00,06/18/08 00:00:00,53
AmazonS3,PutObject,Requests-Tier1,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,16
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.catalogcutdown.org,06/17/08 00:00:00,06/18/08 00:00:00,387763
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.momsrising.org,06/17/08 00:00:00,06/18/08 00:00:00,5544250
AmazonS3,HeadObject,Requests-Tier2,seiuvoice.org,06/17/08 00:00:00,06/18/08 00:00:00,31
AmazonS3,GetObject,Requests-Tier2,events.momsrising.org,06/17/08 00:00:00,06/18/08 00:00:00,75
AmazonS3,GetObject,Requests-Tier2,everythingscool.org,06/17/08 00:00:00,06/18/08 00:00:00,13
AmazonS3,GetObject,Requests-Tier2,events.radicaldesigns.org,06/17/08 00:00:00,06/18/08 00:00:00,11
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.radicaldesigns.org,06/17/08 00:00:00,06/18/08 00:00:00,2541
AmazonS3,HeadObject,Requests-Tier2,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,47
AmazonS3,UnknownAction,Requests-NoCharge,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,7
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,2611
AmazonS3,UnknownAction,Requests-NoCharge,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,4
AmazonS3,UnknownAction,DataTransfer-Out-Bytes,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,1494
AmazonS3,GetObject,Requests-Tier2,unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,2
AmazonS3,GetObject,Requests-Tier2,events.womenarts.org,06/17/08 00:00:00,06/18/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,268922
AmazonS3,GetObject,DataTransfer-Out-Bytes,events.womenarts.org,06/17/08 00:00:00,06/18/08 00:00:00,56302
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,codepink4peace.org,06/17/08 00:00:00,06/18/08 00:00:00,84661
AmazonS3,GetObject,C3DataTransfer-Out-Bytes,corpwatch.org,06/17/08 00:00:00,06/18/08 00:00:00,120183
AmazonS3,HeadObject,Requests-Tier2,stepitup2007.org,06/17/08 00:00:00,06/18/08 00:00:00,2
AmazonS3,GetObject,DataTransfer-Out-Bytes,everythingscool.org,06/17/08 00:00:00,06/18/08 00:00:00,97477
AmazonS3,PutObject,Requests-Tier1,unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,45
AmazonS3,PutObject,DataTransfer-In-Bytes,unitedforpeace.org,06/17/08 00:00:00,06/18/08 00:00:00,347741
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,06/17/08 00:00:00,06/18/08 00:00:00,9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,06/17/08 00:00:00,06/18/08 00:00:00,16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,06/17/08 00:00:00,06/18/08 00:00:00,2799912
