Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",3.13087E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",9281973288
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,"Jun 4, 2008 12:00 AM","Jun 5, 2008 12:00 AM",46000007016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,stepitup2007.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1.45343E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",948704688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.ea.zheng.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",4760112
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.momsrising.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1364628240
AmazonS3,StandardStorage,TimedStorage-ByteHrs,amp-stepitup,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",25090860096
AmazonS3,StandardStorage,TimedStorage-ByteHrs,seiuvoice.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",2027162040
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",293224968
AmazonS3,StandardStorage,TimedStorage-ByteHrs,everythingscool.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",383188824
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.catalogcutdown.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",833248848
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actions.energyactioncoalition.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1218441720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsdebian,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",3365081280
AmazonS3,StandardStorage,TimedStorage-ByteHrs,quarantinewalmart.com,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",182990352
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.womenarts.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",1817396544
AmazonS3,StandardStorage,TimedStorage-ByteHrs,echoaction.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",37073736
AmazonS3,StandardStorage,TimedStorage-ByteHrs,actionecho.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",582006720
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesigns_debian_production,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",4326464016
AmazonS3,StandardStorage,TimedStorage-ByteHrs,notyoursoldier.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",307826496
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.unitedforpeace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",4161043104
AmazonS3,StandardStorage,TimedStorage-ByteHrs,corpwatch.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",6285846984
AmazonS3,StandardStorage,TimedStorage-ByteHrs,4b8545297362cfff9efe73a19b7c30d2-default,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",3.13087E+11
AmazonS3,StandardStorage,TimedStorage-ByteHrs,radicaldesignsSTEPITUP,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",16015277688
AmazonS3,StandardStorage,TimedStorage-ByteHrs,greenchange.phoneinreport,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",2799912
AmazonS3,StandardStorage,TimedStorage-ByteHrs,events.radicaldesigns.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",893892744
AmazonS3,StandardStorage,TimedStorage-ByteHrs,codepink4peace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",46020283944
AmazonS3,StandardStorage,TimedStorage-ByteHrs,unitedforpeace.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",7101994368
AmazonS3,StandardStorage,TimedStorage-ByteHrs,thankyoult.org,"Jun 5, 2008 12:00 AM","Jun 6, 2008 12:00 AM",9281973288
